data_subject_id,dataset,label,node,record_text,created_at,value,owner_email
MNI001386,mnist,8,WA,mnist sample record 8,2024-05-12,0.4421,user35143@example.com
MNI004399,mnist,9,NSW,mnist sample record 9,2024-05-19,-1.6682,user10430@example.com
MNI013682,mnist,9,TAS,mnist sample record 9,2024-05-19,1.1267,user32588@example.com
MNI012052,mnist,0,TAS,mnist sample record 0,2024-04-20,-0.1099,user37006@example.com
MNI000709,mnist,4,QLD,mnist sample record 4,2024-02-15,-0.3748,user26973@example.com
MNI006568,mnist,3,NSW,mnist sample record 3,2024-09-07,0.5743,user9453@example.com
MNI013664,mnist,7,NT,mnist sample record 7,2024-05-28,0.7898,user23284@example.com
MNI011987,mnist,9,WA,mnist sample record 9,2024-06-02,1.751,user19421@example.com
MNI001726,mnist,7,NT,mnist sample record 7,2024-08-24,1.242,user4998@example.com
MNI006875,mnist,7,NSW,mnist sample record 7,2024-10-14,0.0864,user37896@example.com
MNI002446,mnist,2,NT,mnist sample record 2,2024-09-10,1.1425,user16741@example.com
MNI014156,mnist,3,NSW,mnist sample record 3,2024-09-25,-1.0303,user37102@example.com
MNI004244,mnist,9,ACT,mnist sample record 9,2024-01-15,0.4374,user5766@example.com
MNI013925,mnist,1,SA,mnist sample record 1,2024-04-27,0.944,user12563@example.com
MNI001750,mnist,0,NSW,mnist sample record 0,2024-04-18,-1.1932,user34751@example.com
MNI003346,mnist,7,TAS,mnist sample record 7,2024-06-28,-0.6928,user1087@example.com
MNI003937,mnist,9,ACT,mnist sample record 9,2024-08-06,0.6117,user37217@example.com
MNI002061,mnist,0,WA,mnist sample record 0,2024-12-28,1.0791,user5628@example.com
MNI008597,mnist,8,ACT,mnist sample record 8,2024-11-22,2.1657,user2646@example.com
MNI013195,mnist,4,WA,mnist sample record 4,2024-08-06,0.5723,user14577@example.com
MNI003546,mnist,4,NT,mnist sample record 4,2024-08-07,0.4455,user17851@example.com
MNI002348,mnist,3,QLD,mnist sample record 3,2024-05-14,-1.6345,user4850@example.com
MNI003479,mnist,1,NT,mnist sample record 1,2024-04-10,-0.939,user9988@example.com
MNI007386,mnist,3,SA,mnist sample aecord 3,2024-08-23,-0.4668,user16200@example.com
MNI000438,mnist,4,TAS,mnist sample record c,2024-04-24,-1.6952,user26906@example.mom
MNI001915,mnist,6,SA,mnist sample record 6,2024-06-17,1.4028,user22486@example.com
MNI010198,mnist,4,NSW,mnist sample record 4,2024-02-29,-1.7493,user22186@example.com
MNI005948,mnist,4,QLD,mnist sample record 4,2024-12-21,-1.1978,user33098@example.com
MNI011576,mnist,9,SA,mnist sample record 9,2024-05-05,0.1472,user39130@example.com
MNI013939,mnist,3,VIC,mnist sample record 3,2024-02-13,0.1095,user94c1@example.com
MNI004455,mnist,1,ACT,mnist sample record 1,2024-02-10,-0.9281,user12037@example.com
MNI002447,mnist,9,NSW,mnist sample record 9,2024-08-25,1.4979,user17340@example.com
MNI011649,mnist,9,QLD,mnist sample record 9,2024-03-22,0.2973,user7763@example.com
MNI007399,mnist,2,SA,mnist sample record 2,2024-04-28,-0.2956,user1287f@example.com
MNI013945,mnist,7,SA,mnist sample record 7,2024-01-30,-1.999,user13267@example.com
MNI010855,mnist,4,QLD,mnist sample record 4,2024-05-13,0.3171,user32056@example.com
MNI013877,mnist,2,WA,mnist sample record 2,2024-04-04,1.0608,user14549@example.com
MNI001873,mnist,4,SA,mnist sample record 4,2024-08-13,2.4214,user36672@example.com
MNI001415,mnist,5,QLD,mnist sample record 5,2024-02-01,0.2274,user31921@example.com
MNI009233,mnist,1,WA,mnist sample record 1,2024-07-25,1.6477,user21510@example.com
MNI012227,mnist,8,VIC,mnist sample record 8,2024-09-02,-0.4945,user25383@example.com
MNI003654,mnist,6,TAS,mnist sample recordl6,2024-08-14,-0.3399,user26948@example.com
MNI006907,mnist,3,SA,mnist sample record 3,2024-05-16,1.8138,user37498@example.com
MNI004928,mnist,5,NT,mnist sample record 5,2024-04-15,0.0665,user35246@example.com
MNI001270,mnist,0,SA,mnist sample record 0,2024-04-25,-1.2689,user6981@example.com
MNI003381,mnist,6,TAS,mnist sample record 6,2024-02-14,0.325,user27513@example.com
MNI014816,mnist,1,ACT,mnist sample record 1,2024-07-11,0.517,user35845@example.com
MNI001685,mnist,3,NSW,mnist sample record 3,2024-09-10,1.3173,user17141@example.com
MNI012188,mnist,2,SA,mnist sample record 2,2024-10-01,0.2507,user7607@example.com
MNI013464,mnist,6,WA,mnist sample record 6,2024-02-14,0.3548,user27418@example.com
MNI012722,mnist,7,NT,mnist sample record 7,2024-08-06,1.1294,user11289@euample.com
MNI000009,mnist,4,VIC,mnist sample record 4,2024-01-06,0.7548,user23309@example.com
MNI010247,mnist,5,WA,mnist sample record 5,2024-08-17,-1.2022,user3105@example.com
MNI010861,mnist,0,VIC,mnist sample record 0,2024-01-10,1.3063,user27926@example.com
MNI007951,mnist,4,VIC,mnist sample record 4,2024-05-02,-1.1591,user20172@example.com
MNI011508,mnist,4,VIC,mnist sample record 4,2024-11-23,-0.3199,user19818@example.com
MNI013207,mnist,8,WA,mnist sample record 8,2024-02-10,-1.5249,user34878@example.com
MNI001113,mnist,1,NSW,mnist sample record 1,2024-02-15,-1.0527,user36906@example.com
MNI005081,mnist,5,VIC,mnist sample record 5,2024-03-31,-0.907,user15041@example.com
MNI011974,mnist,7,SA,mnist sample record 7,2024-04-24,0.6839,user415@example.com
MNI004149,mnist,2,VIC,mnist sample record 2,2024-10-20,-0.1402,user34635@example.com
MNI009019,mnist,0,VIC,mnist sample record 0,2024-11-18,-0.331,user910@example.com
MNI012444,mnist,2,SA,mnist sample record 2,2024-11-20,0.3032,user35852@example.com
MNI005832,mnist,1,NT,mnist sample record 1,2024-03-25,-1.2215,user18790@example.com
MNI000711,mnist,1,NSW,mnist sample record 1,2024-12-18,-2.0302,user461@example.com
MNI005692,mnist,6,WA,mnist sample record 6,2024-08-04,-2.0801,user14791@example.com
MNI006595,mnist,0,VIC,mnist sample record 0,2024-11-08,-2.588,user20405@example.com
MNI007751,mnist,8,WA,mnist sample record 8,2024-02-23,0.3122,user5253@example.com
MNI007118,mnist,7,QLD,mnist sample record 7,2024-08-07,1.1424,user35797@example.com
MNI008624,mnist,1,NT,mnist sample record 1,2024-10-03,0.6523,user17651@example.com
MNI001577,mnist,3,VIC,mnist sample record 3,2024-08-30,1.234,user26617@example.com
MNI001177,mnist,9,NSW,mnist sample record 9,2024-04-10,-0.3481,user36561@example.com
MNI002794,mnist,9,QLD,mnist samplecrecord 9,2024-12-09,-0.0627,user29557@example.com
MNI009112,mnist,1,TAS,mnist sample record 1,2024-01-17,-2.4471,user16919@example.com
MNI003352,mnist,2,WA,mnist sample record 2,2024-04-22,-1.5949,user540@example.com
MNI000832,mnist,1,ACT,mnist sample record 1,2024-05-30,0.5909,user29811@example.com
MNI010317,mnist,9,NSW,mnist sample record 9,2024-02-19,1.0118,user14223@example.com
MNI009173,mnist,6,VIC,mnist sample record 6,2024-02-13,0.5752,user38756@example.com
MNI011280,mnist,0,ACT,mnist sample record 0,2024-05-10,-0.9503,user27523@example.com
MNI011584,mnist,6,NSW,mnist sample record 6,2024-09-22,1.3315,user6634@example.com
MNI008468,mnist,4,VIC,mnist sample record 4,2024-08-08,-0.8244,user9877@example.com
MNI014010,mnist,6,ACT,mnist sample record 6,2024-10-01,0.2237,user6623@example.com
MNI009246,mnist,9,TAS,mnist sample record 9,2024-01-07,-0.9923,user16249@example.com
MNI009466,mnist,2,VIC,mnist sample record 2,2024-03-04,0.1962,user33614@example.com
MNI004211,mnist,6,QLD,mnist sample record 6,2024-08-06,1.8184,user645@example.com
MNI006067,mnist,9,TAS,mnist sample record 9,2024-09-05,0.73,user35927@example.com
MNI010608,mnist,6,ACT,mnist sample record 6,2024-11-03,1.9254,user26046@example.com
MNI004073,mnist,0,NSW,mnist sample record 0,2024-04-24,-0.0896,user5743@example.com
MNI006502,mnist,3,TAS,mnost sample record 3,2024-02-28,-1.7909,user10190@examplewcom
MNI013465,mnist,4,NSW,mnist sample record 4,2024-04-23,0.506,user17310@example.com
MNI011524,mnist,2,TAS,mnist sample record 2,2024-03-06,-0.4498,user10383@example.com
MNI008946,mnist,5,VIC,mnist sample record 5,2024-03-21,0.821,user31460@example.com
MNI012975,mnist,1,QLD,mnist samale record 1,2024-07-06,-0.0789,user34a61@example.com
MNI012816,mnist,1,VIC,mnist sample record 1,2024-07-06,0.0972,user16803@example.com
MNI009136,mnist,3,WA,mnist sample record 3,2024-10-26,-2.4197,user25346@example.com
MNI011545,mnist,5,VIC,mnist sample record 5,2024-12-17,-0.2276,user38080@example.com
MNI010058,mnist,6,ACT,mnist sample record 6,2024-09-11,0.4372,user36506@example.com
MNI009415,mnist,1,ACT,mnist sample record 1,2024-04-15,-0.0561,user20193@example.com
MNI006373,mnist,1,NT,mnist sample record 1,2024-11-13,-2.0262,user31149@example.com
MNI000291,mnist,7,NT,mnist sample record 7,2024-09-06,-0.6543,user29967@example.com
MNI010433,mnist,6,NSW,mnist sample record 6,2024-03-11,0.4478,user20803@example.com
MNI001536,mnist,0,SA,mnist sample record 0,2024-03-20,0.7366,user37430@example.com
MNI010267,mnist,5,ACT,mnist sample record 5,2024-12-04,-0.4091,user14924@example.com
MNI009588,mnist,1,TAS,mnist sample record 1,2024-11-09,-2.0229,user29181@example.com
MNI001150,mnist,7,WA,mnist sample record 7,2024-01-02,0.7363,user13847@example.com
MNI006304,mnist,0,VIC,mnist sample record 0,2024-03-13,1.4187,user14771@example.com
MNI000152,mnist,3,NT,mnist sample record 3,2024-05-28,-1.2632,user24139@example.com
MNI004476,mnist,5,TAS,mnist sample recordv5,2024-04-14,-0.5649,user34799@examplt.com
MNI004743,mnist,7,ACT,mnist sample record 7,2024-04-24,-0.8465,user31998@example.com
MNI002335,mnist,1,QLD,mnist sample record 1,2024-10-03,1.3772,user29754@example.com
MNI007113,mnist,9,TAS,mnist sample record 9,2024-09-12,0.5401,user38308@example.com
MNI008861,mnist,9,ACT,mnist sample record 9,2024-11-27,0.9865,user36968@example.com
MNI008852,mnist,7,NT,mnist sample record 7,2024-03-12,0.3192,user33504@example.com
MNI011038,mnist,3,QLD,mnist sample record 3,2024-07-11,0.8218,user6297@example.com
MNI001222,mnist,4,QLD,mnist sample record 4,2024-03-09,0.5924,user27363@example.com
MNI011754,mnist,2,NT,mnist sample record 2,2024-12-14,-0.6132,user14184@example.com
MNI010341,mnist,7,ACT,mnist sample record 7,2024-05-06,-0.7145,user35494@example.com
MNI013727,mnist,9,SA,mnist sample record 9,2024-11-13,-1.7359,user14191@example.com
MNI002091,mnist,1,WA,mnist sample record 1,2024-06-13,-0.3207,user26777@example.com
MNI004491,mnist,8,ACT,mnist sample record 8,2024-11-06,-0.4182,user33959@example.com
MNI014598,mnist,1,QLD,mnist sample record 1,2024-08-12,-0.2952,user34313@example.com
MNI002237,mnist,5,VIC,mnist sample record 5,2024-10-20,0.5499,user34278@example.com
MNI013671,mnist,1,NT,mnist sample record 1,2024-05-17,0.7887,user39466@example.com
MNI002382,mnist,2,SA,mnist sample record 2,2024-08-28,0.2635,user11754@example.com
MNI008038,mnist,1,ACT,mnist sample record 1,2024-12-24,0.5147,user13393@example.com
MNI012812,mnist,7,VIC,mnist sample record 7,2024-05-28,0.1422,user24655@example.com
MNI013187,mnist,6,WA,mnist sample record 6,2024-07-18,-1.0027,user27278@example.com
MNI007135,mnist,8,TAS,mnist sample record 8,2024-02-13,0.4073,user14518@example.com
MNI011610,mnist,3,NSW,mnist sample record 3,2024-08-23,-0.896,user8805@example.com
MNI005927,mnist,9,SA,mnist sample record 9,2024-04-23,0.6627,user479@example.com
MNI010117,mnist,9,VIC,mnist sample record 9,2024-11-23,-0.6894,user31836@example.com
MNI001439,mnist,8,QLD,mnist sample record 8,2024-04-15,0.414,user15596@example.com
MNI009276,mnist,3,ACT,mnist sample record 3,2024-10-21,-0.0056,user5478@example.com
MNI010493,mnist,4,SA,mnist samplr record 4,2024-10-04,0.388,user29042@example.som
MNI002688,mnist,8,VIC,mnist sample record 8,2024-05-01,-0.0598,user34740@example.com
MNI003010,mnist,7,QLD,mnist sample record 7,2024-07-25,-0.7454,user28265@example.com
MNI014263,mnist,0,VIC,mnist sample record 0,2024-08-12,0.7338,user1689@example.com
MNI011821,mnist,1,TAS,mnist sample record 1,2024-06-10,0.1381,user19346@example.com
MNI002669,mnist,3,WA,mnist sample record 3,2024-06-18,-1.9455,user25801@example.com
MNI006233,mnist,7,VIC,mnist sample record 7,2024-12-06,0.97,user16824@example.com
MNI004620,mnist,5,TAS,mnist sample record 5,2024-09-30,-1.4532,user10898@example.com
MNI003560,mnist,5,ACT,mnist sample record 5,2024-10-11,0.7047,user37813@example.com
MNI006594,mnist,5,SA,mnist sample recorc 5,2024-10-03,0.3218,user21968@example.com
MNI007331,mnist,8,WA,mnist sample record 8,2024-08-01,2.1144,user13523@example.com
MNI001441,mnist,5,ACT,mnist sample record 5,2024-04-17,1.5294,user32484@example.com
MNI007771,mnist,8,WA,mnist sample record n,2024-08-30,-0.813,user36769@example.com
MNI002089,mnist,9,ACT,mnist sample record 9,2024-03-14,-1.2101,user34659@example.com
MNI008506,mnist,1,TAS,mnist sample record 1,2024-03-22,0.7705,user16355@example.com
MNI000660,mnist,9,ACT,mnist sample record 9,2024-05-05,0.6994,user22651@example.com
MNI014456,mnist,5,NT,mnist sample record 5,2024-01-01,-0.2111,user1444@example.com
MNI002349,mnist,0,ACT,mnist sample record 0,2024-11-06,-1.066,user5967@example.com
MNI002036,mnist,1,NT,mnist sample record 1,2024-09-13,-1.2623,user12530@example.com
MNI013792,mnist,7,QLD,mnist sample record 7,2024-11-01,2.0357,user20205@example.com
MNI004313,mnist,5,WA,mnist sample record 5,2024-06-20,-1.2539,user27566@example.com
MNI009878,mnist,8,SA,mnist sample record 8,2024-11-04,-0.5826,user27025@example.com
MNI007881,mnist,6,WA,mnqst sample record 6,2024-10-17,-0.1523,user3935@example.cob
MNI013253,mnist,5,NSW,mnist sample record 5,2024-08-22,0.5488,user28484@example.com
MNI007748,mnist,9,NSW,mnist sample record 9,2024-11-17,0.6517,user27552@example.com
MNI010467,mnist,1,TAS,mnisttsample record 1,2024-12-11,-0.5523,user10352@example.com
MNI011030,mnist,0,TAS,mnist sample record 0,2024-08-02,-0.8693,user10857@example.com
MNI003657,mnist,5,QLD,mnist sample record 5,2024-07-02,0.9515,user18857@example.com
MNI005652,mnist,9,NSW,mnist sample record 9,2024-01-16,0.2705,user23318@example.com
MNI011563,mnist,3,WA,mnist sample record 3,2024-01-01,2.86,user24918@example.com
MNI007294,mnist,1,NT,mnist sample record 1,2024-02-15,1.0738,user3092@example.com
MNI011789,mnist,3,NSW,mnist sample record 3,2024-03-07,1.437,user25718@example.com
MNI000087,mnist,7,ACT,mnist sample record 7,2024-11-03,0.1349,user17576@example.com
MNI004806,mnist,0,TAS,mnist sample record 0,2024-05-17,-0.1535,user19227@example.com
MNI010092,mnist,0,SA,mnist sample record 0,2024-07-17,-0.2302,user22966@example.com
MNI011978,mnist,0,NSW,mnist sample record 0,2024-10-08,-0.5714,user15981@example.com
MNI006141,mnist,1,NT,mnist sample record 1,2024-05-04,0.7809,user3655@example.com
MNI002777,mnist,7,NSW,mnist sample record 7,2024-02-29,1.888,user11021@example.com
MNI010985,mnist,7,NSW,mnist sample record 7,2024-02-22,1.0511,user38011@example.com
MNI008350,mnist,0,SA,mnist sample record 0,2024-01-30,1.2543,user31127@example.com
MNI007824,mnist,3,NSW,mnist sample record 3,2024-04-14,1.8524,user21081@example.com
MNI001372,mnist,8,NSW,mnist sample record 8,2024-02-17,-1.4208,user38511@example.com
MNI010391,mnist,0,NSW,mnist sample record 0,2024-09-19,-0.8235,user39582@example.com
MNI002882,mnist,5,ACT,mnist sample record 5,2024-01-30,0.335,user17882@example.com
MNI014203,mnist,2,QLD,mnist sample record 2,2024-04-17,0.8291,user10829@example.com
MNI005476,mnist,7,SA,mnist sample record 7,2024-01-31,0.5007,user27540@example.com
MNI008536,mnist,9,TAS,mnist sample record 9,2024-05-23,0.1599,user29585@example.com
MNI005648,mnist,5,TAS,mnist sample record 5,2024-12-23,-1.182,user23633@example.com
MNI011029,mnist,2,NT,mnist sample record 2,2024-08-06,0.1241,user2153@example.com
MNI010583,mnist,9,WA,mnist sample record 9,2024-09-19,0.4019,user35022@example.com
MNI010441,mnist,1,TAS,mnist sample record 1,2024-12-20,-0.2298,user34068@example.com
MNI014752,mnist,0,NT,mnist sample record 0,2024-11-23,-0.9192,user33448@example.com
MNI011345,mnist,1,SA,mnist sample record 1,2024-10-02,0.5544,user10266@example.com
MNI010875,mnist,2,VIC,mnist sample record 2,2024-08-17,0.7435,user10214@example.com
MNI007530,mnist,0,WA,mnist sample record 0,2024-04-08,-2.1745,user22594@example.com
MNI006491,mnist,3,TAS,mnist sample record 3,2024-03-11,2.6167,user12575@example.com
MNI013486,mnist,1,NT,mnist sample record 1,2024-11-11,-1.4249,user27996@example.com
MNI003206,mnist,8,WA,mnist sample record 8,2024-01-14,1.9691,user17998@example.com
MNI004280,mnist,5,VIC,mnist sample record 5,2024-10-12,0.8029,user28423@example.com
MNI000879,mnist,4,NSW,mnist sample record 4,2024-01-13,0.2467,user8587@example.com
MNI005560,mnist,8,VIC,mnist sample record 8,2024-05-30,1.1368,user26035@example.com
MNI002267,mnist,1,WA,mnist sample record 1,2024-05-25,0.6856,user8685@example.com
MNI012193,mnist,2,NSW,mnist sample record 2,2024-10-28,-0.1144,user45@example.com
MNI002311,mnist,1,WA,mnist sample record 1,2024-07-22,0.6925,user7409@example.com
MNI001018,mnist,0,ACT,mnist sample record 0,2024-06-03,-0.1826,user35677@example.com
MNI000042,mnist,4,SA,mnist sample record 4,2024-08-21,-1.3834,user37511@example.com
MNI004797,mnist,7,QLD,mnist sample record 7,2024-01-16,1.5764,user13528@example.com
MNI005806,mnist,8,TAS,mnist sample record 8,2024-04-15,-2.1117,user29897@example.com
MNI012389,mnist,9,VIC,mnist sample record 9,2024-04-03,0.3457,user18467@example.com
MNI007710,mnist,2,TAS,mnist sample record 2,2024-03-04,1.5854,user28827@example.com
MNI011058,mnist,5,NSW,mnist sample record 5,2024-10-30,0.2516,user16458@example.com
MNI003188,mnist,4,NT,mnist sample record 4,2024-10-11,1.5605,user10111@example.com
MNI002686,mnist,2,VIC,mnist sample record 2,2024-12-18,-0.169,user1957@example.com
MNI003451,mnist,6,ACT,mnist sample record 6,2024-02-19,0.8119,user27969@example.com
MNI012703,mnist,3,QLD,mnist sample record 3,2024-02-28,1.3514,user22652@example.com
MNI013149,mnist,8,ACT,mnist sample record 8,2024-05-25,-0.4001,user15078@example.com
MNI000264,mnist,6,TAS,mnist sample record 6,2024-08-07,1.2443,user3596@example.com
MNI000536,mnist,3,WA,mnist sample record 3,2024-06-17,0.9534,user2836@example.com
MNI007757,mnist,1,ACT,mnist sample record 1,2024-04-14,-2.5324,user1716@example.com
MNI001765,mnist,5,QLD,mnisq sample record 5,2024-03-05,0.5821,user32360@example.com
MNI011087,mnist,6,VIC,mnist sample record 6,2024-06-29,0.5403,user3311@example.com
MNI006112,mnist,3,NSW,mnist sample record 3,2024-09-20,-0.8922,user13458@example.com
MNI013400,mnist,4,NT,mnist sample record 4,2024-02-20,0.2172,user39003@example.com
MNI006859,mnist,5,NT,mnist sample record 5,2024-11-06,0.3524,user5064@example.com
MNI005029,mnist,4,NSW,mnist sample record 4,2024-12-20,1.0417,user14798@example.com
MNI014151,mnist,6,QLD,mnist sample record 6,2024-05-17,-1.0782,user10742@example.com
MNI000790,mnist,6,WA,mnist sample record 6,2024-03-24,-0.101,user36976@example.com
MNI012347,mnist,1,SA,mnist sample record 1,2024-02-06,-1.1118,user5957@example.com
MNI010296,mnist,1,WA,mnist sample record 1,2024-11-21,-0.6988,user37943@example.com
MNI010909,mnist,3,NSW,mnist sample record 3,2024-10-14,-1.1547,user35834@example.com
MNI002257,mnist,6,ACT,mnist sample record 6,2024-07-16,-1.4306,user8011@example.com
MNI014152,mnist,1,TAS,mnist sample record 1,2024-06-22,0.4153,user25827@example.com
MNI007059,mnist,3,SA,mnist sample record 3,2024-02-03,0.1627,user21843@example.com
MNI005300,mnist,5,ACT,mnist sample record 5,2024-08-20,-0.5226,user21320@example.com
MNI000976,mnist,3,ACT,mnist sample record 3,2024-08-14,0.3687,user16636@example.com
MNI013733,mnist,9,NSW,mnist sample record 9,2024-06-01,-1.4201,user33413@example.com
MNI002295,mnist,0,QLD,mnist sample record 0,2024-11-21,0.8689,user21528@example.com
MNI008381,mnist,9,NT,mnist sample record 9,2024-12-30,-1.0357,user34498@example.com
MNI005717,mnist,5,NT,mnist sample record 5,2024-06-20,1.0979,user26894@example.com
MNI007748,mnist,9,NSW,mnist sample record 9,2024-11-17,0.6517,user27552@example.com
MNI001969,mnist,0,SA,mnist sample record 0,2024-11-16,0.9248,user31983@example.com
MNI012997,mnist,7,QLD,mnist sample record 7,2024-01-05,0.2507,user16829@example.com
MNI005272,mnist,4,WA,mnist sample record 4,2024-03-17,-0.0468,user24731@example.com
MNI007644,mnist,5,QLD,mnist sample record 5,2024-06-01,-0.6683,user22835@example.com
MNI010252,mnist,6,QLD,mnift sample record 6,2024-11-27,1.7,user29304@example.com
MNI013221,mnist,9,NT,mnist sample record 9,2024-10-30,-1.0884,user13557@example.com
MNI013881,mnist,6,ACT,mnist sample record 6,2024-03-07,0.8169,user39542@example.com
MNI001353,mnist,4,NT,mnist sample record 4,2024-10-27,1.6115,user31682@example.com
MNI010551,mnist,0,ACT,mnist sample record 0,2024-05-22,-1.8277,user19528@example.com
MNI004960,mnist,8,QLD,mnist sample record 8,2024-11-16,0.5499,user2848x@example.com
MNI014164,mnist,8,SA,mnist sample record 8,2024-07-01,2.5951,user15346@example.com
MNI005561,mnist,2,ACT,mnist sample record 2,2024-06-02,-1.1131,user32932@example.com
MNI001337,mnist,4,ACT,mnist sample record 4,2024-09-11,-1.149,user39668@example.com
MNI013484,mnist,9,ACT,mnist sample record 9,2024-07-20,-0.2218,user29836@example.com
MNI001093,mnist,0,NT,mnist sample record 0,2024-05-30,2.9028,user38730@example.com
MNI001109,mnist,1,NSW,mnist sample record 1,2024-04-03,0.7339,user11672@example.com
MNI014738,mnist,4,TAS,mnist sample record 4,2024-02-11,0.19,user28300@example.com
MNI007414,mnist,0,ACT,mnist sample record 0,2024-08-19,-0.346,user4241@example.com
MNI000146,mnist,6,WA,mnist sample record 6,2024-05-17,0.5733,user16291@example.com
MNI002480,mnist,6,WA,mnist sample record 6,2024-08-17,-0.0191,user15511@example.com
MNI003227,mnist,6,VIC,mnist sample record 6,2024-07-01,0.0675,user33075@example.com
MNI011148,mnist,5,NSW,mnist sample record 5,2024-10-02,0.8817,user38916@example.com
MNI002620,mnist,4,ACT,mnist sample record 4,2024-09-29,0.0239,user20025@example.com
MNI001855,mnist,0,TAS,mnist sample record 0,2024-10-06,0.6353,user33309@example.com
MNI013318,mnist,7,WA,mnist sample record 7,2024-07-05,0.8635,user19484@example.com
MNI013734,mnist,2,QLD,mnist sample record 2,2024-03-25,-1.2144,user12863@example.com
MNI003228,mnist,2,SA,mnist sample record 2,2024-04-18,-0.8094,user39255@example.com
MNI008793,mnist,9,ACT,mnist sample record 9,2024-10-21,-0.9564,user30941@example.com
MNI013128,mnist,9,QLD,mnist sample record 9,2024-10-31,-0.5385,user20587@example.com
MNI014982,mnist,3,NSW,mnist sample record 3,2024-03-21,0.5206,user7574@example.com
MNI005003,mnist,2,QLD,mnist sample record 2,2024-04-13,0.0463,user25132@example.com
MNI007418,mnist,8,TAS,mnist sample record 8,2024-10-07,-0.167,user33382@example.com
MNI013455,mnist,8,WA,mnist sample record 8,2024-06-30,0.027,user31110@example.com
MNI002273,mnist,0,NSW,mnist sample record 0,2024-10-18,-0.5562,user36717@example.com
MNI002055,mnist,6,QLD,mnist sample record 6,2024-12-16,0.6648,user13296@example.com
MNI014750,mnist,9,WA,mnist sample record 9,2024-03-16,-0.7494,user38970@example.com
MNI006295,mnist,7,QLD,mnist sample record 7,2024-02-07,0.4706,user38470@example.com
MNI009507,mnist,2,SA,mnist sample record 2,2024-11-26,0.2448,user32859@example.com
MNI004426,mnist,5,ACT,mnist sample record 5,2024-08-08,0.945,user430@example.com
MNI008725,mnist,5,WA,mnist sample record 5,2024-03-19,-0.5332,user27415@example.com
MNI001446,mnist,3,ACT,mnist sample record 3,2024-07-19,0.8874,user37744@example.com
MNI000933,mnist,6,VIC,mnist sample record 6,2024-01-26,0.6104,user13079@example.com
MNI009545,mnist,6,NT,mnist sample record 6,2024-08-16,-1.2206,user9778@example.com
MNI007760,mnist,3,WA,mnist sample record 3,2024-10-05,-0.6729,user7411@example.com
MNI008816,mnist,3,TAS,mnist sample record 3,2024-07-05,-0.8655,user11861@example.com
MNI002518,mnist,4,NT,mnist sample record 4,2024-03-29,0.2108,user37193@example.com
MNI003557,mnist,1,QLD,mnist sample record 1,2024-10-11,1.9182,user10542@example.com
MNI010232,mnist,8,TAS,mnist sample record 8,2024-02-15,-0.5089,user23368@example.com
MNI007254,mnist,5,ACT,mnist sample record 5,2024-08-03,0.1204,user1089@example.com
MNI007431,mnist,8,NT,mnist sample record 8,2024-05-10,0.729,user34630@example.com
MNI011696,mnist,5,QLD,mnist sample record 5,2024-06-19,0.7656,user27849@example.com
MNI007231,mnist,7,QLD,mnist sample record 7,2024-11-01,-0.1633,user20800@example.com
MNI009480,mnist,2,ACT,mnist sample record 2,2024-02-20,-0.8947,user23381@example.com
MNI003531,mnist,1,ACT,mnist sample record 1,2024-06-10,0.5858,user13936@example.com
MNI012756,mnist,8,ACT,mnist sample record 8,2024-01-10,-2.2068,user28460@example.com
MNI003641,mnist,1,ACT,mnist sample record 1,2024-08-13,-0.7232,user287@example.com
MNI009268,mnist,5,VIC,mnist sample record 5,2024-12-20,-0.4728,user33472@example.com
MNI008562,mnist,9,TAS,mnist sample record 9,2024-05-30,-0.0487,user4077@example.com
MNI008569,mnist,6,TAS,mnist sample record 6,2024-09-08,-0.4069,user39919@example.com
MNI008196,mnist,5,TAS,mnist sample record 5,2024-06-19,-0.9771,user32892@example.com
MNI005330,mnist,2,NT,mnist sample record 2,2024-11-23,-0.1566,user1019@example.com
MNI006823,mnist,5,TAS,mnist sample record 5,2024-08-06,-1.4334,user18885@example.com
MNI010564,mnist,3,NT,mnist sample record 3,2024-08-20,-1.0464,user37875@example.com
MNI007255,mnist,8,NSW,mnist sample record 8,2024-11-26,-1.0015,user37904@example.com
MNI005430,mnist,7,VIC,mnist sample record 7,2024-02-18,-0.9142,user14746@example.com
MNI000822,mnist,4,WA,mnist sample record 4,2024-12-29,-0.2092,user35736@example.com
MNI001362,mnist,9,NSW,mnist sample record 9,2024-10-22,-0.2678,user30159@example.com
MNI005626,mnist,4,QLD,mnist sample record 4,2024-12-26,0.165,user1757@example.com
MNI003872,mnist,0,QLD,mnist sample record 0,2024-07-26,1.4235,user30261@example.com
MNI011683,mnist,1,QLD,mnist sample record 1,2024-11-13,1.2867,user6746@example.com
MNI000748,mnist,4,TAS,mnist sample record 4,2024-04-04,-1.6207,user12480@example.com
MNI006590,mnist,3,VIC,mnist sample record 3,2024-07-20,0.3553,user31445@example.com
MNI003129,mnist,9,QLD,mnist sample record 9,2024-05-23,0.1114,user21578@example.com
MNI004986,mnist,3,NT,mnist sample record 3,2024-06-07,-0.5632,user2725@example.com
MNI009172,mnist,0,SA,mnist sample record 0,2024-08-19,0.1128,user838@example.com
MNI000175,mnist,7,VIC,mnist sample record 7,2024-02-28,-1.2047,user36287@example.com
MNI011461,mnist,7,SA,mnist sample record 7,2024-05-27,0.161,user5991@example.com
