data_subject_id,dataset,label,node,record_text,created_at,value,owner_email
CIF012082,cifar10,4,ACT,cifar10 sample record 4,2024-09-24,1.7149,user32883@example.com
CIF004538,cifar10,5,NSW,cifar10 sample record 5,2024-05-17,0.0847,user33835@example.com
CIF004601,cifar10,3,TAS,cifar10 sample record 3,2024-01-14,-1.4035,user10513@example.com
CIF014401,cifar10,9,VIC,cifar10 sample record 9,2024-08-13,0.1008,user6190@example.com
CIF005283,cifar10,9,WA,cifar10 sample record 9,2024-05-29,-0.8541,user23820@example.com
CIF004921,cifar10,9,QLD,cifar10 sample record 9,2024-02-04,-0.2401,user22185@example.com
CIF008761,cifar10,4,VIC,cifar10 sample record 4,2024-12-01,-0.9241,user2109@example.com
CIF009469,cifar10,1,NSW,cifar10 sample record 1,2024-07-22,1.0477,user12106@example.com
CIF007603,cifar10,4,VIC,cifar10 sample record 4,2024-10-20,-0.5657,user25081@example.com
CIF002942,cifar10,6,VIC,cifar10 sample record 6,2024-05-27,-0.2121,user25742@example.com
CIF014329,cifar10,2,TAS,cifar10 sample record 2,2024-08-23,-1.176,user16279@example.com
CIF002279,cifar10,7,NSW,cifar10 sample record 7,2024-03-14,1.8962,user30454@example.com
CIF013598,cifar10,0,VIC,cifar10 sample record 0,2024-12-22,-1.1834,user24336@example.com
CIF008569,cifar10,8,WA,cifar10 sample record 8,2024-03-31,-0.9968,user14136@example.com
CIF000285,cifar10,4,NT,cifar10 sample record 4,2024-10-24,-1.1508,user10778@example.com
CIF014430,cifar10,0,VIC,cifar10 sample record 0,2024-04-25,-0.279,user30482@example.com
CIF005144,cifar10,5,TAS,cifar10 sample record 5,2024-03-14,0.955,user25413@example.com
CIF011757,cifar10,3,QLD,cifar10 sample record 3,2024-11-09,1.2692,user16931@example.com
CIF007455,cifar10,9,NT,cifar10 sample record 9,2024-09-01,0.0966,user20850@example.com
CIF006684,cifar10,1,QLD,cifar10 sample record 1,2024-04-27,-0.6115,user11826@example.com
CIF014617,cifar10,9,NT,cifar10 sample record 9,2024-04-06,1.6482,user29839@example.com
CIF003608,cifar10,8,WA,cifar10 sample record 8,2024-05-02,0.0936,user35249@example.com
CIF002292,cifar10,3,SA,cifar10 sample record 3,2024-02-28,0.5056,user15097@example.com
CIF003030,cifar10,3,ACT,cifar10 sample record 3,2024-02-26,2.3223,user27052@example.com
CIF000585,cifar10,5,TAS,cifar10 sample record 5,2024-03-30,-0.0306,user27894@example.com
CIF006121,cifar10,7,NT,cifar10 sample record 7,2024-02-07,1.0773,user10900@example.com
CIF001400,cifar10,6,TAS,cifar10 sample record 6,2024-11-03,-1.203,user7063@example.com
CIF004861,cifar10,5,QLD,cifar10 sample record 5,2024-05-27,-0.655,user22763@example.com
CIF006218,cifar10,2,VIC,cifar10 sample record 2,2024-05-30,0.3216,user16033@example.com
CIF004475,cifar10,5,TAS,cifar10 sample record 5,2024-04-04,-0.159,user11674@example.com
CIF002875,cifar10,8,ACT,cifar10 sample record 8,2024-11-18,1.3249,user16215@example.com
CIF013729,cifar10,9,ACT,cifar10 sample record 9,2024-02-17,-0.9617,user26708@example.com
CIF011085,cifar10,7,ACT,cifar10 sample record 7,2024-04-12,-0.3055,user3181@example.com
CIF005489,cifar10,8,WA,cifar10 sample record 8,2024-02-26,1.592,user10537@example.com
CIF008118,cifar10,7,VIC,cifar10 sample record 7,2024-02-03,0.8003,user37127@example.com
CIF000550,cifar10,4,VIC,cifar10 sample record 4,2024-06-24,-1.5409,user29014@example.com
CIF005808,cifar10,3,QLD,cifar10 sample record 3,2024-03-21,-0.1665,user10726@example.com
CIF008918,cifar10,4,SA,cifar10 sample record 4,2024-03-28,0.4363,user21793@example.com
CIF002071,cifar10,4,SA,cifar10 sample record 4,2024-11-05,1.0099,user24026@example.com
CIF003353,cifar10,2,NSW,cifar10 sample record 2,2024-09-09,0.0336,user6612@example.com
CIF011057,cifar10,8,SA,cifar10 sample record 8,2024-06-21,-1.3292,user2683@example.com
CIF014529,cifar10,2,NT,cifar10 sample record 2,2024-01-01,0.6301,user23041@example.com
CIF003790,cifar10,1,VIC,cifar10 sample record 1,2024-09-08,-0.9896,user38987@example.com
CIF006199,cifar10,2,NSW,cifar10 sample record 2,2024-03-15,1.2243,user24573@example.com
CIF014793,cifar10,0,SA,cifar10 sample record 0,2024-02-04,-1.0332,user21589@example.com
CIF012452,cifar10,7,SA,cifar10 sample record 7,2024-06-28,1.2179,user38084@example.com
CIF008846,cifar10,1,QLD,cifar10 sampxe record 1,2024-10-16,-1.2334,user23559@example.cdm
CIF009966,cifar10,6,WA,cifar10 sample recordj6,2024-10-15,-1.5427,user28665@example.com
CIF011654,cifar10,4,VIC,cifar10 sample record 4,2024-11-14,1.881,user7313@example.com
CIF001793,cifar10,2,NSW,cifar10 sample record 2,2024-04-07,0.2013,user7547@example.com
CIF009390,cifar10,6,SA,cifar10 sample record 6,2024-01-18,-0.6818,user12935@example.com
CIF000437,cifar10,6,QLD,cifar10 sample record 6,2024-11-02,-0.3459,user20871@example.com
CIF011490,cifar10,0,ACT,cifar10 sample record 0,2024-11-17,-0.4382,user34465@example.com
CIF010204,cifar10,9,WA,cifar10 sample record 9,2024-07-18,1.1997,user23746@example.com
CIF008030,cifar10,6,QLD,cifar10 vample record 6,2024-02-04,-0.11,user5035@examzle.com
CIF000725,cifar10,9,TAS,cifar10 sample record 9,2024-03-10,-0.5873,user34742@example.com
CIF008097,cifar10,6,VIC,cifar10 sample record 6,2024-02-06,-0.6921,user7910@example.com
CIF012080,cifar10,6,VIC,cifar10 sample record 6,2024-01-03,-0.7949,user2990@example.com
CIF002694,cifar10,9,NT,cifar10 saxple record 9,2024-09-27,0.2977,user33132@example.com
CIF011004,cifar10,8,SA,cifar10 sample record 8,2024-04-28,-1.4595,user26423@example.com
CIF000392,cifar10,2,SA,cifar10 sample record 2,2024-12-24,0.4178,user28150@example.com
CIF012516,cifar10,5,WA,cifar10 sample record 5,2024-11-07,0.2024,user23512@example.com
CIF009553,cifar10,5,QLD,cifar10 sample record 5,2024-07-22,-0.5445,user18488@example.com
CIF003968,cifar10,5,TAS,cifar10 sample record 5,2024-02-13,-0.0128,user1380@example.com
CIF000865,cifar10,5,NSW,cifar10 sample record 5,2024-08-22,-0.9158,user29828@example.com
CIF001694,cifar10,9,TAS,cifar10 sample record 9,2024-12-13,-0.1555,user25618@example.com
CIF014696,cifar10,2,NSW,cifar10 sample record 2,2024-11-04,-2.6778,user19753@example.com
CIF003317,cifar10,9,WA,cifar10 sample record 9,2024-07-16,-0.4452,user7252@example.com
CIF005297,cifar10,7,SA,cifar10 sample record 7,2024-07-14,0.528,user33494@example.com
CIF005015,cifar10,8,ACT,cifar10 sample record 8,2024-11-26,-0.3445,user4316@example.com
CIF005450,cifar10,9,WA,cifar10 sample record 9,2024-12-08,0.1339,user5072@example.com
CIF002534,cifar10,5,TAS,cifar10 sample record 5,2024-02-13,0.9113,user13873@example.com
CIF007722,cifar10,5,VIC,cifar10 sample record 5,2024-06-10,0.9508,user1247@example.com
CIF006298,cifar10,7,SA,cifar10 sample record 7,2024-10-07,-0.8358,user4598@example.com
CIF008347,cifar10,5,NSW,cifar10 sample record 5,2024-04-15,-0.2003,user36014@example.com
CIF001501,cifar10,2,WA,cifar10 sample record 2,2024-01-02,-0.4364,user17148@example.com
CIF005454,cifar10,4,ACT,cifar10 sample record 4,2024-12-20,0.865,user4656@example.com
CIF003732,cifar10,7,QLD,cifar10 sample record 7,2024-11-21,1.2444,user9394@example.com
CIF006024,cifar10,2,VIC,cifar10 sample record 2,2024-09-24,-1.182,user492@example.com
CIF012647,cifar10,2,ACT,cifar10 sample record 2,2024-10-02,0.4536,user2a396@example.com
CIF004120,cifar10,7,WA,cifar10 sample record 7,2024-06-08,-0.4482,user34714@example.com
CIF003474,cifar10,8,QLD,cifar10 sample record 8,2024-12-20,-0.5091,user14829@example.com
CIF009855,cifar10,6,VIC,cifar10 sample record 6,2024-09-13,0.1964,user33765@example.com
CIF012400,cifar10,6,ACT,cifar10 sample record 6,2024-07-12,0.112,user17520@example.com
CIF011612,cifar10,8,SA,cifar10 sample record 8,2024-10-24,-1.0531,user36308@example.com
CIF003598,cifar10,8,SA,cifar10 sample record 8,2024-10-12,-0.3622,user14887@example.com
CIF013679,cifar10,2,ACT,cifar10 sample record 2,2024-07-22,0.1958,user29298@example.com
CIF008647,cifar10,7,TAS,cifar10 sample record 7,2024-08-02,0.012,user5756@example.com
CIF007107,cifar10,4,ACT,cifar10 sample record 4,2024-03-10,-0.4128,user9239@example.com
CIF009534,cifar10,2,VIC,cifar10 sample record 2,2024-10-05,-0.4364,user6949@example.com
CIF002037,cifar10,4,WA,cifar10 sample record 4,2024-03-30,1.3207,user2780@example.com
CIF000944,cifar10,9,SA,cifar10 sample record 9,2024-03-22,1.4783,user9822@example.com
CIF013137,cifar10,7,NSW,cifar10 sample record 7,2024-08-28,-0.2543,user25754@example.com
CIF013229,cifar10,8,QLD,cifar10 sample record 8,2024-04-20,-1.5558,user7664@example.com
CIF006025,cifar10,2,NSW,cifar10 sample record 2,2024-11-14,0.1909,user35283@example.com
CIF009987,cifar10,6,NT,cifar10 sample record 6,2024-09-17,0.552,user39751@example.com
CIF014813,cifar10,6,SA,cifar10 sample record 6,2024-06-16,0.3905,user69@example.com
CIF001570,cifar10,5,QLD,cifar10 sample record 5,2024-01-26,0.4857,user18412@example.com
CIF001372,cifar10,1,TAS,cifar10 sample record 1,2024-07-16,-2.2521,user8707@example.com
CIF006147,cifar10,5,NSW,cifar10 sample record 5,2024-02-18,0.9896,user10381@example.com
CIF006574,cifar10,9,NT,cifar10 sample record 9,2024-09-30,0.56,user11382@example.com
CIF004357,cifar10,4,WA,cifar10 sample record 4,2024-04-27,1.4728,user5003@example.com
CIF001295,cifar10,6,SA,cifar10 sample record 6,2024-07-08,-1.2977,user12223@example.com
CIF008423,cifar10,9,ACT,cifar10 sample record 9,2024-11-13,0.0632,user33667@example.com
CIF000796,cifar10,5,ACT,cifar10 sample record 5,2024-07-20,1.1917,user33611@example.com
CIF009334,cifar10,3,VIC,cifar10 sample record 3,2024-05-04,1.9989,user21461@example.com
CIF001829,cifar10,9,NT,cifar10 sample record 9,2024-04-22,0.0654,user9948@example.com
CIF004398,cifar10,7,TAS,cifar10 sample record 7,2024-09-04,-0.5501,user28016@example.com
CIF006039,cifar10,1,SA,cifar10 sample record 1,2024-03-06,-1.4198,user6643@example.com
CIF004820,cifar10,4,VIC,cifar10 sample record 4,2024-01-27,0.1428,user10230@example.com
CIF005286,cifar10,9,SA,cifar10 sample record 9,2024-03-20,2.0233,user30998@example.com
CIF009409,cifar10,3,WA,cifar10 sample record 3,2024-11-01,1.6681,user28857@example.com
CIF014355,cifar10,6,VIC,cifar10 sample rocord 6,2024-01-13,-0.1702,user22641@egample.com
CIF008003,cifar10,4,VIC,cifar10 sample record 4,2024-07-23,-1.5442,user36347@example.com
CIF004939,cifar10,5,ACT,cifar10 sample record 5,2024-08-13,-0.8241,user30636@example.com
CIF002939,cifar10,3,SA,cifar10 sample record 3,2024-10-18,-0.0017,user26046@example.com
CIF009668,cifar10,1,VIC,cifar10 sample record 1,2024-08-16,1.54,user8443@example.com
CIF003587,cifar10,7,VIC,cifar10 sample record 7,2024-02-16,-0.4746,eser9611@example.com
CIF005846,cifar10,6,VIC,cifar10 sample record 6,2024-10-10,0.1004,user37939@example.com
CIF006461,cifar10,4,WA,cifar10 sample record 4,2024-10-23,-0.905,user13522@example.com
CIF007493,cifar10,3,ACT,cifar10 sample record 3,2024-09-03,0.5037,user3065@example.com
CIF010391,cifar10,3,SA,cifar10 sample record 3,2024-07-19,-0.5702,user18928@example.com
CIF011868,cifar10,4,ACT,cifar10 sample record 4,2024-12-16,1.0859,user1859@example.com
CIF008588,cifar10,7,VIC,cifar10 sample record 7,2024-05-08,-0.9693,user845@example.com
CIF006761,cifar10,8,SA,cifar10 sample record 8,2024-09-12,-1.8042,user28831@example.com
CIF011057,cifar10,8,SA,cifar10 sample record 8,2024-06-21,-1.3292,user2683@example.com
CIF008604,cifar10,5,QLD,cifar10 sample record 5,2024-07-04,1.5517,user32469@example.com
CIF008006,cifar10,5,WA,cifarl0 sample record 5,2024-02-21,-1.2881,user39135@exammle.com
CIF013434,cifar10,6,TAS,cifar10 sample record 6,2024-11-13,-0.874,user29372@example.com
CIF007015,cifar10,7,SA,cifar10 sample record 7,2024-08-12,-1.5953,user21050@example.com
CIF001358,cifar10,8,ACT,cifar10 sample record 8,2024-05-02,0.1804,user22654@example.com
CIF013280,cifar10,8,SA,cifar10 sample record 8,2024-09-08,-1.0162,user5379@example.com
CIF006309,cifar10,4,QLD,cifar10 sample record 4,2024-10-11,0.5099,usen5521@example.com
CIF000020,cifar10,2,NT,cifar10 sample record 2,2024-03-08,-2.3784,user13646@example.com
CIF002957,cifar10,9,TAS,cifar10 sample record 9,2024-07-17,-1.1527,user39570@example.com
CIF012001,cifar10,2,ACT,cifar10 sample record 2,2024-06-04,0.4756,user39020@example.com
CIF003096,cifar10,4,NSW,cifar10 sample record 4,2024-05-24,-0.763,user18303@example.com
CIF006774,cifar10,5,NT,cifar10 sample record 5,2024-11-20,0.2114,user28320@example.com
CIF007092,cifar10,8,VIC,cifar10 sample record 8,2024-10-26,-2.2724,user39180@example.com
CIF007343,cifar10,6,TAS,cifar10 sample record 6,2024-09-14,-0.4788,user1515@example.com
CIF011074,cifar10,5,NT,cifar10 sample record 5,2024-02-20,-0.3044,user38042@example.com
CIF007791,cifar10,8,ACT,cifar1r sample record 8,2024-03-28,0.128,user14756@example.com
CIF005344,cifar10,2,WA,cifar10 sample record 2,2024-08-24,-1.2165,user20315@example.com
CIF006642,cifar10,4,SA,cifar10 sample record 4,2024-01-24,1.4979,user13509@example.com
CIF002958,cifar10,2,NT,cifar10 sample record 2,2024-01-02,0.0808,user26140@example.com
CIF005436,cifar10,6,NT,cifar10 sample record 6,2024-07-11,0.3557,user10288@example.com
CIF008742,cifar10,8,WA,cifar10 sample record 8,2024-10-17,0.9158,user32442@example.com
CIF003409,cifar10,8,TAS,cifar10 sample record 8,2024-03-14,-0.4965,user37372@example.com
CIF008246,cifar10,3,NT,cifar10 sample record 3,2024-05-19,-0.7953,user18327@example.com
CIF006935,cifar10,4,ACT,cifar10 sample record 4,2024-01-18,-0.7849,user19389@example.com
CIF012693,cifar10,3,WA,cifar10 sample record 3,2024-09-13,-0.1348,user31716@example.com
CIF003187,cifar10,1,ACT,cifar10 sample record 1,2024-08-04,0.816,user4233@example.com
CIF008417,cifar10,5,SA,cifar10 sample record 5,2024-07-09,-0.2175,user2925@example.com
CIF006247,cifar10,4,SA,cifar10 sample record 4,2024-10-09,-0.4111,user27028@example.cfm
CIF004679,cifar10,4,VIC,cifar10 sample record 4,2024-03-06,1.0847,user38147@example.com
CIF009710,cifar10,1,TAS,cifar10 sample record 1,2024-09-09,1.4474,user21853@example.com
CIF010408,cifar10,4,TAS,cifar10 sample record 4,2024-03-31,-0.4831,user5852@example.com
CIF002115,cifar10,6,SA,cifar10 sample record 6,2024-07-09,0.2371,user11646@example.com
CIF010779,cifar10,8,NSW,cifar10 sample record 8,2024-07-13,-0.5071,user19882@example.com
CIF008169,cifar10,7,ACT,cifar10 sample record 7,2024-08-10,0.1704,user1740@example.com
CIF007947,cifar10,3,NT,cifar10 sample record 3,2024-02-28,-1.0434,user1987@example.com
CIF001111,cifar10,4,WA,cifar10 sample record 4,2024-03-31,-0.9545,user32982@example.com
CIF005026,cifar10,7,ACT,cifar10 sample record 7,2024-07-21,0.2386,user21166@example.com
CIF008692,cifar10,0,TAS,cifar10 sample record 0,2024-07-08,0.8328,user27346@example.com
CIF004109,cifar10,9,TAS,cifar10 sample record 9,2024-03-24,0.7453,user27933@example.com
CIF005894,cifar10,7,VIC,cifar10 sample record 7,2024-09-18,0.239,user26023@example.com
CIF001544,cifar10,6,QLD,cifar10 sample record 6,2024-08-15,-1.9031,user16693@example.com
CIF005550,cifar10,3,QLD,cifar10 sample record 3,2024-04-03,1.067,user33164@example.com
CIF003829,cifar10,1,SA,cifar10 sample record 1,2024-01-07,-0.0874,user33400@example.com
CIF011536,cifar10,4,NT,cifar10 sample record 4,2024-11-29,-0.6684,user32298@example.com
CIF009434,cifar10,0,WA,cifar10 sample record 0,2024-12-18,-0.8577,user7784@example.com
CIF000844,cifar10,0,NT,cifar10 sample record 0,2024-11-19,2.1153,user29608@example.com
CIF014973,cifar10,6,QLD,cifar10 sample record 6,2024-01-27,-0.511,user38910@example.com
CIF000057,cifar10,8,QLD,cifar10 sample record 8,2024-06-18,1.6369,user9375@example.com
CIF000460,cifar10,3,VIC,cifar10 sample record 3,2024-12-01,0.9327,user23812@example.com
CIF005824,cifar10,8,ACT,cifar10 sample record 8,2024-03-08,0.7558,user33181@example.com
CIF008051,cifar10,7,TAS,cifar10 sample record 7,2024-06-03,0.4894,user6506@example.com
CIF014186,cifar10,7,NSW,cifar10 sample record 7,2024-03-25,-1.2259,user26382@example.com
CIF003083,cifar10,9,NSW,cifar10 sample record 9,2024-02-18,0.4241,user11301@example.com
CIF008412,cifar10,4,ACT,cifar10 sample record 4,2024-11-06,1.2287,user26864@example.com
CIF008596,cifar10,1,SA,cifar10 sample record 1,2024-03-29,-0.8451,user37558@example.com
CIF003854,cifar10,6,TAS,cifar10 sample record 6,2024-12-22,-0.2118,user39480@example.com
CIF003936,cifar10,9,SA,cifar10 sample record 9,2024-01-15,0.7002,user20632@example.com
CIF004322,cifar10,4,NSW,cifar10 sample record 4,2024-07-05,-0.9275,user28281@example.com
CIF003871,cifar10,1,NSW,cifar10 sample record 1,2024-11-20,0.4659,user1126@example.com
CIF014344,cifar10,0,TAS,cifar10 sample record 0,2024-03-01,0.3238,user25003@example.com
CIF011934,cifar10,9,NSW,cifar10 sample record 9,2024-07-22,-0.4164,user30835@example.com
CIF006602,cifar10,7,NT,cifar10 sample record 7,2024-10-12,-0.0184,user36567@example.com
CIF004121,cifar10,1,VIC,cifar10 sample record 1,2024-11-16,2.0221,user17135@example.com
CIF002715,cifar10,0,NT,cifar10 sample record 0,2024-04-02,0.0006,user32330@example.com
CIF005312,cifar10,9,SA,cifar10 sample record 9,2024-12-17,-2.3985,user33870@example.com
CIF001048,cifar10,5,NSW,cifar10 sample record 5,2024-11-25,-1.3043,user2144@example.com
CIF014293,cifar10,3,VIC,cifar10 sample record 3,2024-09-21,1.3366,user14815@example.com
CIF002438,cifar10,1,WA,cifar10 sample record 1,2024-07-30,-0.4194,user1710@example.com
CIF010243,cifar10,4,NSW,cifar10 sample record 4,2024-10-01,-1.1906,user5041@example.com
CIF013483,cifar10,7,TAS,cifar10 sample record 7,2024-12-20,-1.964,user10972@example.com
CIF001580,cifar10,5,SA,cifar10 sample record 5,2024-01-07,-0.3587,user8337@example.com
CIF007295,cifar10,5,NSW,cifar10 sample record 5,2024-05-17,-0.4853,user14786@example.com
CIF002653,cifar10,5,ACT,cifar10 sample record 5,2024-01-13,-0.7039,user6080@example.com
CIF011449,cifar10,0,VIC,cifar10 sample record 0,2024-11-08,-1.3056,user8004@example.com
CIF008360,cifar10,2,ACT,cifar10 sazple record 2,2024-04-22,1.1092,user2520@example.com
CIF002412,cifar10,0,ACT,cifar10 sample record 0,2024-09-19,0.8811,user25961@example.com
CIF005577,cifar10,2,NT,cifar10 sample record 2,2024-05-29,-0.4315,user9595@example.com
CIF014838,cifar10,0,SA,cifar10 sample record 0,2024-10-21,1.225,user5266@example.com
CIF013633,cifar10,5,ACT,cifar10 sample record 5,2024-11-27,-1.0584,user1503@example.com
CIF009293,cifar10,4,NSW,cifar10 sample record 4,2024-06-04,1.6442,user32779@example.com
CIF009825,cifar10,6,NSW,cifar10 sample record 6,2024-01-19,-0.6222,user38849@example.com
CIF008100,cifar10,6,TAS,cifar10 sample record 6,2024-06-27,-0.0204,user31821@example.com
CIF003838,cifar10,5,NSW,cifar10 sample record 5,2024-04-15,0.1546,user21845@example.com
CIF003609,cifar10,8,ACT,cifar10 sample record 8,2024-01-04,0.2267,user10344@example.com
CIF006034,cifar10,6,WA,cifar10 sample record 6,2024-04-07,2.9152,user38436@example.com
CIF000238,cifar10,2,NT,cifar10 sample record 2,2024-06-09,-0.5068,user16664@example.com
CIF008989,cifar10,7,ACT,cifar10 sample record 7,2024-07-27,1.577,user614@example.com
CIF008795,cifar10,5,VIC,cifar10 sample record 5,2024-08-07,-0.2008,user38870@example.com
CIF000339,cifar10,2,TAS,cifar10 sample record 2,2024-10-08,-0.6723,user34052@example.com
CIF011227,cifar10,7,SA,cifar10 sample record 7,2024-12-20,0.3197,user12941@example.com
CIF012046,cifar10,8,QLD,cifar10 sample record 8,2024-05-22,1.2676,user24469@example.com
CIF005025,cifar10,5,QLD,cifar10 sample record 5,2024-10-04,0.2196,user9561@example.com
CIF006013,cifar10,8,QLD,cifar10 sample record 8,2024-09-21,-0.1817,user14648@example.com
CIF000303,cifar10,6,TAS,cifar10 sample record 6,2024-02-03,0.4957,user28108@example.com
CIF001486,cifar10,3,QLD,cifar10 sample record 3,2024-07-23,-2.0138,user33802@example.com
CIF001924,cifar10,8,WA,cifar10 sample record 8,2024-10-10,-0.5795,user16054@example.com
CIF009589,cifar10,6,NSW,cifar10 sample record 6,2024-04-20,2.614,user12622@example.com
CIF002646,cifar10,0,SA,cifar10 sample record 0,2024-06-21,-0.7188,user19523@example.com
CIF009282,cifar10,6,SA,cifar10 sample record 6,2024-07-20,0.5064,user11716@example.com
CIF007063,cifar10,2,NT,cifar10 sample record 2,2024-10-11,-0.0475,user5341@example.com
CIF005812,cifar10,3,ACT,cifar10 sample record 3,2024-07-09,0.205,user12446@example.com
CIF014975,cifar10,9,WA,cifar10 sample record 9,2024-08-02,-1.4097,user12597@example.com
CIF006094,cifar10,5,QLD,cifar10 sample record 5,2024-03-13,-1.1203,user22476@example.com
CIF010445,cifar10,4,WA,cifar10 sample record 4,2024-11-30,0.2954,user5429@example.com
CIF006238,cifar10,5,TAS,cifar10 sample record 5,2024-01-27,-1.2674,user8177@example.com
CIF006109,cifar10,1,ACT,cifar10 sample record 1,2024-05-23,0.8232,user25856@example.com
CIF001782,cifar10,4,ACT,cifar10 sample record 4,2024-09-09,-1.0534,user10718@example.com
CIF012024,cifar10,9,SA,cifar10 sample record 9,2024-03-15,0.161,user30533@example.com
CIF009529,cifar10,8,WA,cifar10 sample record 8,2024-07-16,-0.6891,user8414@example.com
CIF004041,cifar10,2,QLD,cifar10 sample record 2,2024-09-10,0.8705,user1843@example.com
CIF011373,cifar10,3,ACT,cifar10 sample record 3,2024-07-14,0.0464,user39243@example.com
CIF003066,cifar10,4,ACT,cifar10 sample record 4,2024-10-30,-0.5101,user8004@example.com
CIF000328,cifar10,1,SA,cifar10 sample record 1,2024-07-06,0.6354,user21857@example.com
CIF006607,cifar10,5,TAS,cifar10 sayple record 5,2024-03-25,0.5569,user30545@example.com
CIF002870,cifar10,4,NSW,cifar10 sample record 4,2024-12-15,0.1486,user4197@example.com
CIF002181,cifar10,0,ACT,cifar10 sample record 0,2024-07-26,-0.3643,user22802@example.com
CIF006780,cifar10,0,QLD,cifar10 sample record 0,2024-09-06,0.202,user39163@example.com
CIF014634,cifar10,5,VIC,cifar10 sample record 5,2024-11-13,0.6302,user34014@example.com
CIF005313,cifar10,0,SA,cifar10 sample record 0,2024-06-10,-0.6102,user23259@example.com
CIF012665,cifar10,4,QLD,cifar10 sample record 4,2024-01-26,0.5786,user838@example.com
CIF013558,cifar10,4,ACT,cifar10 sample record 4,2024-01-22,-0.4603,user12890@example.com
CIF011241,cifar10,7,SA,cifar10 sample record 7,2024-01-12,0.9738,user37412@example.com
CIF005397,cifar10,2,NT,gifar10 sample record 2,2024-09-19,0.3488,user22738@example.com
CIF014032,cifar10,7,ACT,cifar10 sample record 7,2024-04-24,0.1915,user3585@example.com
CIF001168,cifar10,1,ACT,cifar10 sample record 1,2024-10-18,1.5104,user2457@example.com
CIF001810,cifar10,7,NSW,cifar10 sample record 7,2024-12-11,-0.1421,user13032@example.com
CIF005227,cifar10,9,NSW,cifar10 sample record 9,2024-07-01,2.0278,user15044@example.com
CIF000022,cifar10,3,TAS,cifar10 sample record 3,2024-12-13,2.525,user30326@example.com
CIF011013,cifar10,0,QLD,cifar10 sample record 0,2024-10-28,0.2803,user25867@example.com
CIF002631,cifar10,4,TAS,cifar10 sample record 4,2024-03-19,0.5533,user21213@example.com
CIF007739,cifar10,7,NT,cifar10 sample record 7,2024-03-11,1.1376,user16364@example.com
CIF005074,cifar10,7,SA,cifar10 sample record 7,2024-07-06,0.211,user31129@example.com
CIF005678,cifar10,5,SA,cifar10 sample record 5,2024-09-17,0.3775,user22047@example.com
CIF013169,cifar10,2,WA,cifar10 sample record 2,2024-05-23,0.9921,user34225@example.com
CIF008620,cifar10,3,NSW,cifar10 sample record 3,2024-04-27,2.4442,user13174@example.com
CIF008585,cifar10,5,NSW,cifar10 sample record 5,2024-08-23,0.2315,user15766@example.com
CIF001340,cifar10,5,WA,cifar10 sample record 5,2024-05-19,1.5465,user651@example.com
CIF005911,cifar10,7,WA,cifar10 sample record 7,2024-11-12,-0.0276,user30815@example.com
CIF012017,cifar10,6,SA,cifar10 sample record 6,2024-11-16,0.4556,user2905@example.com
CIF000234,cifar10,9,WA,cifar10 sample record 9,2024-12-14,-2.0312,user8501@example.com
CIF010138,cifar10,6,QLD,cifar10 sample record 6,2024-06-08,1.9106,user38326@example.com
CIF001094,cifar10,6,NT,cifar10 sample record 6,2024-02-13,-0.1041,user38703@example.com
CIF008017,cifar10,2,VIC,cifar10 sample record 2,2024-11-19,-0.5959,user34479@example.com
CIF013088,cifar10,0,SA,cifar10 sample record 0,2024-04-20,0.2101,user6055@example.com
CIF001875,cifar10,0,SA,cifar10 sample record 0,2024-03-03,1.1412,user5315@example.com
CIF011761,cifar10,1,ACT,cifar10 sample record 1,2024-06-23,-0.1447,user25297@example.com
CIF012979,cifar10,8,ACT,cifar10 sample record 8,2024-10-28,0.4066,user28023@example.com
CIF014088,cifar10,5,TAS,cifar10 sample record 5,2024-06-23,1.2184,user10474@example.com
CIF001014,cifar10,1,WA,cifar10 sample record 1,2024-11-09,-0.5182,user18531@example.com
CIF007620,cifar10,2,NSW,cifar10 sample record 2,2024-10-27,1.5541,user32470@example.com
CIF008707,cifar10,0,TAS,cifar10 sample record 0,2024-04-02,0.3975,user2063@example.com
CIF012026,cifar10,3,NSW,cifar10 sample record 3,2024-02-18,-0.0236,user26959@example.com
CIF005145,cifar10,3,QLD,cifar10 sample record 3,2024-12-26,-0.1165,user9134@example.com
CIF009125,cifar10,0,TAS,cifarn0 sample record 0,2024-11-03,-0.8033,user31488@evample.com
CIF007379,cifar10,7,SA,cifar10 sample record 7,2024-06-18,-2.3909,user31333@example.com
CIF014102,cifar10,9,TAS,cifar10 sample record 9,2024-04-05,-1.4209,user18867@example.com
CIF000035,cifar10,3,SA,cifar10 sample record 3,2024-07-13,-0.4817,user37532@example.com
CIF012187,cifar10,4,SA,cifar10 sample record 4,2024-10-21,-2.0131,user37243@example.com
CIF004844,cifar10,4,WA,cifar10 sample record 4,2024-03-29,0.6983,user37272@example.com
CIF001449,cifar10,4,NT,cicar10 sample record 4,2024-05-02,-0.8772,user32838@example.fom
CIF011534,cifar10,1,NT,cifar10 sample record 1,2024-01-04,0.3856,user32390@example.com
CIF003356,cifar10,6,QLD,cifar10 sample record 6,2024-03-04,0.0679,user14017@example.com
CIF010719,cifar10,7,SA,cifar10 sample record 7,2024-07-05,-0.3314,user31537@example.com
CIF002253,cifar10,4,WA,cifar10 sample record 4,2024-02-09,0.9969,user5843@example.com
