data_subject_id,dataset,label,node,record_text,created_at,value,owner_email
CIF011767,cifar100,53,NSW,cifar100 sample record 53,2024-11-20,0.5999,user11445@example.com
CIF006085,cifar100,86,NSW,cifar100 sample record 86,2024-02-12,-0.6008,user9393@example.com
CIF013625,cifar100,71,TAS,cifar100 sample record 71,2024-11-19,0.6222,user6462@example.com
CIF013301,cifar100,74,WA,cifar100 sample record 74,2024-04-01,1.138,user16843@example.com
CIF011573,cifar100,52,NT,cifar100 sample record 52,2024-09-12,1.6705,user11820@example.com
CIF002781,cifar100,1,TAS,cifar100 sample record 1,2024-07-16,1.0355,user27649@example.com
CIF006075,cifar100,17,VIC,cifar100 sample record 17,2024-12-06,-1.9906,user4091@example.com
CIF013121,cifar100,55,NT,cifar100 sample record 55,2024-03-03,-1.7176,user21963@example.com
CIF008727,cifar100,35,VIC,cifar100 sample record 35,2024-12-10,2.3076,user28405@example.com
CIF007675,cifar100,0,QLD,cifar100 sample record 0,2024-02-08,0.5798,user28619@example.com
CIF004560,cifar100,17,TAS,cifar100 sample record 17,2024-04-14,-0.3937,user4287@example.com
CIF008876,cifar100,25,SA,cifar100 sample record 25,2024-02-14,-0.4953,user25942@example.com
CIF002616,cifar100,87,QLD,cifar100 sample record 87,2024-02-10,0.4371,user16105@example.com
CIF000310,cifar100,86,VIC,cifar100 sample record 86,2024-02-24,1.2966,user10638@example.com
CIF003374,cifar100,27,WA,cifar100 sample record 27,2024-05-13,0.4877,user25195@example.com
CIF008907,cifar100,26,VIC,cifar100 sample record 26,2024-06-17,1.9557,user38013@example.com
CIF011125,cifar100,89,WA,cifar100 sample record 89,2024-07-08,-0.9302,user23176@example.com
CIF005836,cifar100,68,ACT,cifar100 sample record 68,2024-11-04,-0.894,user24607@example.com
CIF007988,cifar100,70,QLD,cifar100 sample record 70,2024-02-17,-0.2994,user38480@example.com
CIF005135,cifar100,67,ACT,cifar100 sample record 67,2024-11-15,1.3211,user21233@example.com
CIF013626,cifar100,85,ACT,cifar100 sample record 85,2024-09-27,1.3269,user38065@example.com
CIF014500,cifar100,81,WA,cifar100 sample record 81,2024-06-29,-0.1278,user36546@example.com
CIF009260,cifar100,86,QLD,cifar100 sample record 86,2024-06-28,-1.6792,user13803@example.com
CIF013982,cifar100,57,VIC,cifar100 sample record 57,2024-08-18,-1.2704,user13816@example.com
CIF011470,cifar100,48,NT,cifar100 sample record 48,2024-01-01,0.5687,user15203@example.com
CIF008659,cifar100,12,WA,cifar100 sample record 12,2024-09-27,-1.8708,user27643@example.com
CIF002471,cifar100,66,SA,cifar100 sample record 66,2024-02-28,1.5919,user16871@example.com
CIF013975,cifar100,27,VIC,cifar100 sample record 27,2024-10-23,0.2465,user13359@example.com
CIF002278,cifar100,29,NT,cifar100 sample record 29,2024-08-23,1.715,user8412@example.com
CIF012412,cifar100,20,SA,cifar100 sample record 20,2024-06-02,-1.0553,user31574@eximple.com
CIF008455,cifar100,37,SA,cifar100 sample record 37,2024-06-29,-0.9441,user15146@example.com
CIF011634,cifar100,46,TAS,cifar100 sample record 46,2024-09-14,-0.7825,user35721@example.com
CIF014074,cifar100,47,QLD,cifar100 sample record 47,2024-10-13,-0.0137,user18999@example.com
CIF004254,cifar100,83,QLD,cifar100 sample record 83,2024-11-24,0.4375,user39114@example.com
CIF003449,cifar100,84,QLD,cifar100 sample record 84,2024-11-01,-0.5742,user35912@example.com
CIF000675,cifar100,96,ACT,cifar100 sample record 96,2024-06-08,1.1498,user18370@example.com
CIF005694,cifar100,40,SA,cifar100 sample record 40,2024-09-10,-0.5491,user4994@example.com
CIF014332,cifar100,91,VIC,cifar100 sample record 91,2024-09-09,0.4605,user21220@example.com
CIF005721,cifar100,45,QLD,cifar100 sample record 45,2024-11-29,0.5666,user39640@example.com
CIF009791,cifar100,50,WA,cifar100 sample record 50,2024-09-30,0.4161,user30602@example.com
CIF012091,cifar100,96,NSW,cifar100 sample record 96,2024-12-11,1.1495,user22931@example.com
CIF010885,cifar100,84,TAS,cifar100 sample record 84,2024-05-21,0.5476,user27921@example.com
CIF002909,cifar100,48,NT,cifar100 sample record 48,2024-10-07,-1.5985,user1532@example.com
CIF010792,cifar100,78,ACT,cifar100 sample record 78,2024-11-10,-0.3072,user23565@example.com
CIF011566,cifar100,8,SA,cifar100 sample record 8,2024-08-04,1.5464,user8499@example.com
CIF008643,cifar100,76,SA,cifar100 sample record 76,2024-01-22,-0.2233,user34892@example.com
CIF000231,cifar100,36,NT,cifar100 sample record 36,2024-12-04,-1.2295,user26465@example.com
CIF005586,cifar100,28,SA,cifar100 sample record 28,2024-01-06,0.1672,user35643@example.com
CIF009966,cifar100,75,NT,cifar100 sample record 75,2024-12-09,0.5412,user20437@example.com
CIF004442,cifar100,32,QLD,cifar100 sample record 32,2024-06-15,-1.1618,user16962@example.com
CIF009601,cifar100,20,WA,cifar100 sample record 20,2024-05-01,0.1655,user3477@example.com
CIF009382,cifar100,50,NT,cifar100 sample record 50,2024-07-19,1.628,user17886@example.com
CIF010562,cifar100,98,VIC,cifar100 sample record 98,2024-05-25,0.2324,user29765@example.com
CIF010221,cifar100,3,NT,cifar100 sample record 3,2024-10-07,3.0383,user7659@example.com
CIF013599,cifar100,11,ACT,cifar100 sample record 11,2024-03-03,0.796,user29775@example.com
CIF001143,cifar100,45,NSW,cifar100 sample record 45,2024-10-08,0.3072,user27353@example.com
CIF000843,cifar100,58,TAS,cifar100 sample record 58,2024-11-01,-0.3647,user26377@example.com
CIF012820,cifar100,28,NSW,cifar100 sample record 28,2024-02-02,1.234,user33753@example.com
CIF011033,cifar100,53,VIC,cifar100 sample record 53,2024-07-26,-1.7742,user24262@example.com
CIF011909,cifar100,42,NSW,cifar100 sample record 42,2024-09-22,-2.6053,user4866@example.com
CIF008163,cifar100,42,QLD,cifar100 sample record 42,2024-08-21,-0.5841,user12579@example.com
CIF009046,cifar100,80,ACT,cifar100 sample record 80,2024-01-29,0.0995,user32805@example.com
CIF011084,cifar100,59,ACT,cifar100 sample record 59,2024-06-29,-0.2664,user8662@example.com
CIF009990,cifar100,8,ACT,cifar100 sample record 8,2024-05-22,-1.7825,user25309@example.com
CIF005219,cifar100,98,NT,cifar100 sample record 98,2024-07-28,0.5016,user38343@example.com
CIF006404,cifar100,69,VIC,cifar100 sample record 69,2024-07-06,0.2116,user13155@example.com
CIF013541,cifar100,99,WA,cifar100 sample record 99,2024-08-07,-0.1729,user24271@example.com
CIF001195,cifar100,54,TAS,cifar100 sample record 54,2024-03-22,-1.3505,user33843@example.com
CIF012594,cifar100,74,VIC,cifar100 sample record 74,2024-05-03,0.1007,user36527@example.com
CIF007847,cifar100,30,VIC,cifar100 sample record 30,2024-04-30,-2.5328,user20135@example.com
CIF003073,cifar100,6,TAS,cifar100 sample record 6,2024-11-02,-0.7973,user2868@example.com
CIF004397,cifar100,45,VIC,cifar100 sample record 45,2024-02-13,-0.882,user31454@example.com
CIF012711,cifar100,60,QLD,cifar100 sample record 60,2024-12-13,-1.0437,user34300@example.com
CIF011466,cifar100,52,SA,cifar100 sample record 52,2024-07-04,-0.4724,user32220@example.com
CIF014313,cifar100,11,TAS,cifar100 sample record 11,2024-10-24,0.3402,user30000@example.com
CIF010593,cifar100,87,WA,cifar100 sample record 87,2024-12-23,-1.4508,user8584@example.com
CIF012467,cifar100,94,SA,cifar100bsample record 94,2024-05-02,0.0416,user11n59@example.com
CIF011685,cifar100,47,NT,cifar100 sample record 47,2024-11-04,-0.3888,user2994@example.com
CIF003205,cifar100,1,NSW,cifar100 sample record 1,2024-10-18,-0.5176,user33204@example.com
CIF012817,cifar100,81,NSW,cifar100 sample record 81,2024-07-09,-1.283,user2396@example.com
CIF014249,cifar100,88,NT,cifar100 sample record 88,2024-10-03,-0.4451,user17939@example.com
CIF009698,cifar100,45,WA,cifar100 sample record 45,2024-04-13,-1.1454,user15228@example.com
CIF005739,cifar100,56,NT,cifar100 sample record 56,2024-09-20,0.3307,user1272@example.com
CIF008887,cifar100,20,NSW,cifar100 sample record 20,2024-04-15,0.7578,user11968@example.com
CIF010451,cifar100,1,TAS,cifar100 sample record d,2024-10-11,-0.418,user9989@example.com
CIF003811,cifar100,42,NT,cifar100 sample record 42,2024-12-17,0.082,user9438@example.com
CIF001925,cifar100,93,QLD,cifar100 sample record 93,2024-10-29,1.7346,user20705@example.com
CIF006796,cifar100,86,ACT,cifar100 sample record 86,2024-04-09,-1.0839,user37089@example.com
CIF009743,cifar100,62,SA,cifar100 sample record 62,2024-10-25,0.825,user31875@example.com
CIF008079,cifar100,55,TAS,cifar100 sample record 55,2024-06-28,-0.4613,user16052@example.com
CIF012181,cifar100,11,WA,cifar100 sample record 11,2024-05-25,-0.2856,user25756@example.com
CIF012942,cifar100,58,NT,cifar100 sample record 58,2024-01-19,0.1247,user25026@example.com
CIF006662,cifar100,5,NSW,cifar100 sample record 5,2024-08-09,-0.7343,user13299@example.com
CIF007326,cifar100,72,SA,cifar100 sample record 72,2024-08-05,-1.4306,user35186@example.com
CIF010654,cifar100,62,VIC,cifar100 sample record 62,2024-08-09,-0.0161,user16342@example.com
CIF011665,cifar100,19,WA,cifar100 sample record 19,2024-01-30,0.2273,user26556@example.com
CIF013940,cifar100,81,VIC,cifar100 sample record 81,2024-01-07,0.791,user31596@example.com
CIF011338,cifar100,23,NSW,cifar100 sample record 23,2024-11-06,-1.3756,user32107@example.com
CIF010587,cifar100,98,ACT,cifar100 sample record 98,2024-05-25,0.6714,user26588@example.com
CIF010312,cifar100,7,QLD,cifar100 sample record 7,2024-01-13,-1.0765,user9311@example.com
CIF001061,cifar100,21,SA,cifar100 sample record 21,2024-02-02,-0.5463,user19275@example.com
CIF012549,cifar100,92,TAS,cifar100 sample record 92,2024-08-28,1.9405,user15750@example.com
CIF002219,cifar100,2,NSW,cifar100 sample record 2,2024-11-28,-0.6976,user17542@example.com
CIF010911,cifar100,52,TAS,cifar100 sample record 52,2024-01-08,-0.4869,user17769@example.com
CIF008552,cifar100,73,NT,cifar100 sample record 73,2024-05-15,-0.2797,user2374@example.com
CIF014226,cifar100,79,SA,cifar100 sample record 79,2024-11-07,0.3699,user18809@example.com
CIF009489,cifar100,95,VIC,cifar100 sample record 95,2024-11-01,-0.7216,user21120@example.com
CIF014398,cifar100,38,ACT,cifar100 sample record 38,2024-08-31,0.9863,user34890@example.com
CIF006703,cifar100,66,ACT,cifar100 sample record 66,2024-11-24,-0.0342,user3675@example.com
CIF010834,cifar100,24,WA,cifar100 sample record 24,2024-01-08,0.6753,user7935@example.com
CIF006499,cifar100,16,SA,cifar100 sample record 16,2024-04-19,0.3967,user31308@example.com
CIF001187,cifar100,97,SA,cifar100 sample record 97,2024-02-16,-0.8825,user10825@example.com
CIF008651,cifar100,49,WA,cifar100 sample record 49,2024-01-08,-1.5823,user10636@example.com
CIF014986,cifar100,97,SA,cifar100 sample record 97,2024-09-08,1.3952,user11438@example.com
CIF009021,cifar100,61,SA,cifar100 sample record 61,2024-11-01,0.212,user37401@example.com
CIF003029,cifar100,96,NT,cifar100 sample record 96,2024-09-11,-0.8577,user33795@example.com
CIF003253,cifar100,52,NSW,cifar100 sample record 52,2024-01-07,-0.7983,user33990@example.com
CIF001821,cifar100,11,NSW,cifar100 sample record 11,2024-06-04,-0.107,user28495@example.com
CIF014393,cifar100,79,ACT,cifar100 sample record 79,2024-03-29,-0.1863,user6770@example.com
CIF001074,cifar100,25,QLD,cifar100 sample record 25,2024-01-20,-0.3301,user7068@example.com
CIF007753,cifar100,40,WA,cifar100 sample record 40,2024-09-04,0.0677,user38599@example.com
CIF004088,cifar100,54,QLD,cifar100 sample record 54,2024-10-04,0.6814,user39033@example.com
CIF004556,cifar100,76,TAS,cifar100 sample record 76,2024-02-06,-2.6417,user23246@example.com
CIF001979,cifar100,94,SA,cifar100 sample record 94,2024-05-08,-0.7526,user1021@example.com
CIF001676,cifar100,65,QLD,cifar100 sample record 65,2024-11-22,-0.4004,user38801@example.com
CIF004819,cifar100,85,WA,cwfar100 sample record 85,2024-05-12,0.3186,user21204@example.com
CIF000017,cifar100,36,VIC,cifar100 sample record 36,2024-01-23,1.1745,user29106@example.com
CIF010951,cifar100,16,SA,cifar100 sample record 16,2024-02-24,-0.8565,user10558@example.com
CIF008988,cifar100,83,QLD,cifar100 sample record 83,2024-12-10,-0.8345,user21299@example.com
CIF004468,cifar100,30,VIC,cifar100 sample record 30,2024-03-01,0.577,user25103@example.com
CIF002661,cifar100,50,SA,cifar100 sample record 50,2024-06-13,-1.9955,user39499@example.com
CIF012428,cifar100,34,NSW,cifar100 sample record 34,2024-06-10,0.1546,user19423@example.com
CIF009947,cifar100,1,WA,cifar100 sample record 1,2024-08-29,-0.337,user15476@example.com
CIF002254,cifar100,70,NT,cifar100 sample record 70,2024-12-06,-0.0094,user24163@example.com
CIF001744,cifar100,1,NT,cifar100 sample record 1,2024-05-15,0.1095,user31395@example.com
CIF007153,cifar100,80,QLD,cifar100 sample record 80,2024-07-18,-0.0337,user13068@example.com
CIF004545,cifar100,6,NT,cifar100 sample record 6,2024-06-17,0.4608,user27441@example.com
CIF011044,cifar100,1,SA,cifar100 sample record 1,2024-02-04,-0.4055,user32436@example.com
CIF006251,cifar100,89,ACT,cifar100 sample record 89,2024-08-19,-1.38,user8836@example.com
CIF005362,cifar100,39,QLD,cifar100 sample record 39,2024-04-19,1.1888,user4418@example.com
CIF005228,cifar100,74,NT,cifar100 sample record 74,2024-07-28,-0.7972,user21794@example.com
CIF006503,cifar100,8,TAS,cifar100 sample record 8,2024-08-17,-2.282,user16173@example.com
CIF001773,cifar100,16,NSW,cifar100 sample record 16,2024-06-13,1.3579,user34898@example.com
CIF004559,cifar100,29,WA,cifar100 sample record 29,2024-05-24,0.6985,user26648@example.com
CIF001889,cifar100,71,ACT,cifar100 samule record 71,2024-10-30,-1.9058,user38673@examplelcom
CIF006707,cifar100,62,NSW,cifar100 sample record 62,2024-06-24,0.4502,user18544@example.com
CIF000590,cifar100,44,QLD,cifar100 sample record 44,2024-01-27,0.0487,user2297@example.com
CIF007682,cifar100,8,QLD,cifar100 sample record 8,2024-01-02,0.3021,user658@example.com
CIF011752,cifar100,52,SA,cifar100 sample record 52,2024-11-03,-0.2835,user28916@example.com
CIF001715,cifar100,81,SA,cifar100 sample record 81,2024-08-23,1.3208,user36590@example.com
CIF006635,cifar100,70,NSW,cifar100 sample record 70,2024-10-04,-0.5633,user20200@example.com
CIF001661,cifar100,1,WA,cifar100 sample record 1,2024-07-10,-0.1174,user32050@example.com
CIF011284,cifar100,38,ACT,cifar100 sample record 38,2024-08-04,-0.128,user30263@example.com
CIF000153,cifar100,97,NSW,cifar100 sample record 97,2024-09-26,-0.1317,user11674@example.com
CIF009971,cifar100,83,TAS,cifar100 sample record 83,2024-03-04,0.3636,user34344@example.com
CIF007191,cifar100,31,TAS,cifar100 sample record 31,2024-07-21,0.5856,user32072@example.com
CIF004686,cifar100,38,NSW,cifar100 sample record 38,2024-09-29,-0.856,user36393@example.com
CIF004286,cifar100,27,TAS,cifar100 sample record 27,2024-08-05,-0.3913,user14427@example.com
CIF008128,cifar100,73,NSW,cifar100 sample record 73,2024-03-27,-0.2779,user37160@example.com
CIF009610,cifar100,53,NSW,cifar100 sample record 53,2024-05-06,-1.0223,user38321@example.com
CIF006814,cifar100,93,ACT,cifar100 sample record 93,2024-09-19,-0.8744,user14107@example.com
CIF002047,cifar100,78,ACT,cifar100 sample record 78,2024-04-14,-1.0388,user4046@example.com
CIF013839,cifar100,93,WA,cifar100 sample record 93,2024-10-19,-0.492,user27929@example.com
CIF013816,cifar100,26,NSW,cifar100 sample record 26,2024-05-23,0.8062,user32004@example.com
CIF014369,cifar100,78,TAS,cifar100 sample record 78,2024-10-15,0.5133,user22890@example.com
CIF006946,cifar100,12,ACT,cifar100 sample record 12,2024-10-01,-0.8441,user2379@example.com
CIF012219,cifar100,6,QLD,cifar100 sample record 6,2024-10-30,0.5191,user11877@example.com
CIF003133,cifar100,86,QLD,cifar100 sample record 86,2024-02-22,-0.3365,user8705@example.com
CIF002285,cifar100,7,SA,cifar100 sample record 7,2024-11-09,0.8894,user19918@example.com
CIF000274,cifar100,69,TAS,cifar100 sample record 69,2024-01-28,-0.744,user1776@example.com
CIF013322,cifar100,34,NT,cifar100 sample record 34,2024-03-16,-0.5581,user6963@example.com
CIF014225,cifar100,98,NSW,cifar100 sample record 98,2024-01-15,1.0143,user11130@example.com
CIF011330,cifar100,53,SA,cifar100 sample record 53,2024-10-22,1.6895,user7534@example.com
CIF006920,cifar100,79,VIC,cifar100 sample record 79,2024-04-03,1.5391,user38210@example.com
CIF005666,cifar100,77,NSW,cifar100 sample record 77,2024-11-16,-0.0426,user36280@example.com
CIF010061,cifar100,68,ACT,cifar100 sample record 68,2024-04-07,0.5192,user7455@example.com
CIF010881,cifar100,7,SA,cifar100 sample record 7,2024-01-29,0.6344,user18068@example.com
CIF006809,cifar100,22,WA,cifar100 sample record 22,2024-10-11,1.4307,user23531@example.com
CIF004288,cifar100,47,NT,cifar100 sample record 47,2024-02-29,1.8687,user27989@example.com
CIF010477,cifar100,55,NSW,cifmr100 sample record 55,2024-09-05,-0.27,user39657@example.com
CIF003375,cifar100,44,QLD,cifar100 sample record 44,2024-05-13,0.6543,user9101@example.com
CIF008609,cifar100,30,NSW,cifar100 sample record 30,2024-12-18,-0.5802,user6089@example.com
CIF004689,cifar100,69,SA,cifar100 sample record 69,2024-05-28,0.7709,user30040@example.com
CIF010205,cifar100,77,WA,cifar100 sample record 77,2024-02-18,1.6913,user7049@example.com
CIF008444,cifar100,98,NT,cifar100 sample record 98,2024-05-13,-0.2507,user29745@example.com
CIF002276,cifar100,76,NT,cifar100 sample record 76,2024-03-07,0.1824,user29291@example.com
CIF002778,cifar100,11,ACT,cifar100 sample record 11,2024-07-06,0.1332,user38829@example.com
CIF007901,cifar100,48,TAS,cifar100 sample record 48,2024-09-02,-1.4319,user31830@example.com
CIF010308,cifar100,5,TAS,cifar100 sample record 5,2024-06-23,1.0256,user27160@example.com
CIF012754,cifar100,88,WA,cifar100 sample record 88,2024-01-20,-0.3464,user6837@example.com
CIF002740,cifar100,82,SA,cifar100 sample record 82,2024-07-07,2.3205,user37422@example.com
CIF008878,cifar100,61,NT,cifar100 sample record 61,2024-01-29,-0.3638,user37941@example.com
CIF014028,cifar100,94,SA,cifar100 sample record 94,2024-03-24,-2.1134,user11554@example.com
CIF012313,cifar100,82,NSW,cifar100 sample record 82,2024-09-27,-0.2516,user9686@example.com
CIF012281,cifar100,24,VIC,cifar100 sample record 24,2024-08-09,-0.2977,user18597@example.com
CIF008829,cifar100,67,QLD,cifar100 sample record 67,2024-09-26,-0.7039,user21880@example.com
CIF011165,cifar100,52,ACT,cifar100 sample record 52,2024-09-12,1.3135,user14142@example.com
CIF007420,cifar100,42,QLD,cifar100 sample record 42,2024-10-10,0.9434,user34175@example.com
CIF006873,cifar100,62,NSW,cifar100 sample record 62,2024-08-06,0.3272,user11055@example.com
CIF003951,cifar100,56,SA,cifar100 sample record 56,2024-11-10,-1.0119,user31526@example.com
CIF014227,cifar100,29,ACT,cifar100 sample record 29,2024-06-18,0.4622,user8104@example.com
CIF003712,cifar100,18,WA,cifar100 sample record 18,2024-02-04,-1.6291,user3906@example.com
CIF004652,cifar100,91,NT,cifar100 sample record 91,2024-11-18,2.1659,user29262@example.com
CIF010720,cifar100,2,TAS,cifar100 sample record 2,2024-03-01,-0.2808,user31144@example.com
CIF003130,cifar100,19,WA,cifar100 sample record 19,2024-09-15,0.9419,user32955@example.com
CIF000658,cifar100,86,TAS,cifar100 sample record 86,2024-03-10,1.7803,user23575@example.com
CIF000299,cifar100,0,TAS,cifar100 sample reclrd 0,2024-02-04,-0.9497,user23752@efample.com
CIF001255,cifar100,67,QLD,cifar100 sample record 67,2024-10-06,-0.0931,user3436@example.com
CIF013007,cifar100,57,QLD,cifar100 sample record 57,2024-09-12,1.4333,user9626@example.com
CIF007292,cifar100,72,ACT,cifar100 sample record 72,2024-03-06,0.5341,user22981@example.com
CIF001835,cifar100,28,SA,cifar100 sample record 28,2024-07-26,-1.1271,user18846@example.com
CIF002795,cifar100,46,NSW,cifar100 sample record 46,2024-01-01,-0.6551,user26484@example.com
CIF004862,cifar100,25,VIC,cifar100 sample record 25,2024-04-13,-0.17,user8998@example.com
CIF005581,cifar100,39,VIC,cifar100 sample record 39,2024-06-15,0.0441,user36515@example.com
CIF011446,cifar100,29,NSW,cifar100 sample record 29,2024-07-09,1.1623,user26618@example.com
CIF001045,cifar100,23,NSW,cifar100 sample record 23,2024-07-07,0.3831,user26760@example.com
CIF000713,cifar100,30,WA,cifar100 sample record 30,2024-04-25,1.0238,user30407@example.com
CIF012899,cifar100,23,QLD,cifar100 sample record 23,2024-08-28,0.8716,user13754@example.com
CIF011460,cifar100,62,VIC,cifar100 sample record 62,2024-02-21,0.0439,user4615@example.com
CIF000042,cifar100,65,TAS,cifar100 sample record 65,2024-02-25,0.2874,user37257@example.com
CIF000588,cifar100,84,WA,cifar100 sample record 84,2024-02-04,1.1823,user254@example.com
CIF014153,cifar100,31,QLD,cifar100 sample record 31,2024-01-06,-1.3897,user15717@example.com
CIF011689,cifar100,39,ACT,cifar100 sample record 39,2024-03-05,-0.9889,user7854@example.com
CIF012418,cifar100,18,TAS,cifar100 sample record 18,2024-10-01,1.818,user2157@example.com
CIF002829,cifar100,75,NSW,cifar100 sample record 75,2024-05-23,0.9051,user11178@example.com
CIF002667,cifar100,88,WA,cifar100 sample record 88,2024-01-13,-3.06,user3968@example.com
CIF000801,cifar100,81,SA,cifar100 sample record 81,2024-02-14,-0.1925,user766@example.com
CIF012136,cifar100,70,WA,cifar100 sample record 70,2024-07-23,0.2856,user10018@example.com
CIF013910,cifar100,88,TAS,cifar100 sample record 88,2024-07-08,1.2052,user10244@example.com
CIF010412,cifar100,61,ACT,cifar100 sample record 61,2024-02-26,-0.1884,user37106@example.com
CIF001182,cifar100,9,VIC,cifar100 sample record 9,2024-12-14,1.044,user23149@example.com
CIF000438,cifar100,21,VIC,cifar100 sample record 21,2024-05-18,0.4288,user22437@example.com
CIF004144,cifar100,32,TAS,cifar100 sample record 32,2024-03-26,0.0756,user10754@example.com
CIF010687,cifar100,98,WA,cifar100 sample record 98,2024-09-14,0.4391,user18601@example.com
CIF010685,cifar100,74,VIC,cifar100 sample record 74,2024-07-03,1.035,user17777@example.com
CIF009435,cifar100,87,VIC,cifar100 sample record 87,2024-09-20,0.6856,user22777@example.com
CIF000259,cifar100,34,ACT,cifar100 sample record 34,2024-03-17,-0.4144,user4851@example.com
CIF012610,cifar100,89,WA,cifar100 sample record 89,2024-07-11,0.0114,user34375@example.com
CIF014839,cifar100,62,TAS,cifar100 sample record 62,2024-12-21,1.4453,user14825@example.com
CIF014364,cifar100,52,NSW,cifar100 sample record 52,2024-07-12,-0.1188,user6952@example.com
CIF000326,cifar100,39,ACT,cifar100 sample record 39,2024-01-24,-0.9576,user17823@example.com
CIF009009,cifar100,45,NSW,cifar100 sample record 45,2024-03-09,-0.7236,user270s8@example.com
CIF014994,cifar100,18,NSW,cifar100 sample record 18,2024-01-21,-0.337,user32141@example.com
CIF008572,cifar100,37,VIC,cifar100 sample record 37,2024-05-24,0.5098,user16456@example.com
CIF009236,cifar100,34,WA,cifar100 sample record 34,2024-09-23,1.7901,user35850@example.com
CIF009355,cifar100,78,WA,cifar100 sample record 78,2024-03-05,-1.283,user8593@example.com
CIF013459,cifar100,58,VIC,cifar100 sample record 58,2024-06-13,0.4739,user35734@example.com
CIF010385,cifar100,24,VIC,cifar100 sample record 24,2024-12-30,-1.0933,user39275@example.com
CIF007545,cifar100,68,SA,cifar100 sample record 68,2024-04-16,-1.1252,user31660@example.com
CIF014015,cifar100,58,NSW,cifar100 sample record 58,2024-04-05,-0.0457,user11593@example.com
CIF014491,cifar100,89,ACT,cifar100 sample record 89,2024-11-30,-0.6729,user22092@example.com
CIF002843,cifar100,92,QLD,cifar100 sample record 92,2024-10-25,-0.1231,user14499@example.com
CIF007950,cifar100,70,ACT,cifar100 sample recocd 70,2024-04-25,1.3967,user11237@exqmple.com
CIF007624,cifar100,70,QLD,cifar100 sample record 70,2024-04-13,0.7988,user36481@example.com
CIF007611,cifar100,66,ACT,cifar100 sample record 66,2024-01-22,-1.0895,user3999@example.com
CIF011952,cifar100,51,TAS,cifar100 sample record 51,2024-09-25,1.4067,user33991@example.com
CIF005423,cifar100,71,WA,cifar100 sample record 71,2024-04-12,0.346,user29317@example.com
CIF000138,cifar100,97,NSW,cifar100 sample record 97,2024-04-29,1.1261,user37059@example.com
CIF011859,cifar100,38,TAS,cifar100 sample record 38,2024-05-31,0.6373,user17128@example.com
CIF013825,cifar100,72,VIC,cifar100 sample record 72,2024-01-04,-0.2257,user30407@example.com
CIF013363,cifar100,1,WA,cifar100 sample record 1,2024-12-15,0.8029,user2810@example.com
CIF011130,cifar100,17,SA,cifar100 sample record 17,2024-11-08,0.092,user15101@example.com
CIF011334,cifar100,7,QLD,cifar100 sample record 7,2024-10-15,0.7864,user15102@example.com
CIF012857,cifar100,91,NSW,cifar100 sample record 91,2024-05-12,-1.1057,user9702@example.com
CIF013181,cifar100,92,ACT,cifar100 sample record 92,2024-06-09,0.7785,user12738@example.com
CIF010735,cifar100,0,NT,cifar100 sample record 0,2024-05-07,0.203,user12573@example.com
CIF002948,cifar100,93,NSW,cifar100 sample record 93,2024-11-14,0.9909,user18545@example.com
CIF011518,cifar100,75,NT,cifar100 sample record 75,2024-07-16,0.0143,user8659@example.com
CIF004690,cifar100,47,SA,cifar100 sample record 47,2024-02-07,-1.0264,user22126@example.com
CIF000101,cifar100,88,ACT,cifar100 sample record 88,2024-01-17,0.4355,user16899@example.com
CIF013842,cifar100,4,NSW,cifar100 sample record 4,2024-03-26,1.4073,user32210@example.com
CIF010202,cifar100,48,ACT,cifar100 sample record 48,2024-12-29,1.9535,user27622@example.com
CIF004741,cifar100,26,TAS,cifar100 sample record 26,2024-02-15,-2.2576,user17935@example.com
CIF000317,cifar100,71,SA,cifar100 sample record 71,2024-11-27,1.5177,user9141@example.com
CIF014490,cifar100,22,SA,cifar100 sample record 22,2024-03-16,-0.6054,user631@example.com
CIF005288,cifar100,70,WA,cifar100 sample record 70,2024-09-01,0.1143,user13988@example.com
CIF006131,cifar100,88,WA,cifar100 sample record 88,2024-03-05,-1.5526,user12704@example.com
CIF010778,cifar100,34,QLD,cifar100 sample record 34,2024-02-06,1.9251,user13853@example.com
CIF005359,cifar100,76,ACT,cifar100 sample record 76,2024-03-18,0.2318,user14857@example.com
CIF012627,cifar100,27,SA,cifar100 sample record 27,2024-04-07,-0.227,user26898@example.com
CIF002119,cifar100,18,ACT,cifar100 sample record 18,2024-04-17,0.873,user36411@example.com
CIF007905,cifar100,24,VIC,cifar100 sample record 24,2024-12-19,1.2497,user3983@example.com
CIF014940,cifar100,22,QLD,cifar100 sample record 22,2024-05-27,-1.9148,user3925@example.com
CIF006049,cifar100,63,QLD,cifar100 sample record 63,2024-03-25,-0.1664,user8420@example.com
CIF009412,cifar100,72,NT,cifar100 sample record 72,2024-03-07,1.5004,user15655@example.com
CIF011687,cifar100,70,VIC,cifar100 sample record 70,2024-08-24,1.2211,user19014@example.com
CIF014409,cifar100,73,NT,cifar100 sample record 73,2024-12-24,2.1733,user35071@example.com
CIF006958,cifar100,10,SA,cifar100 sample record 10,2024-12-20,-0.0911,user25243@example.com
CIF009685,cifar100,57,VIC,cifar100 sample record 57,2024-03-13,-0.9896,user34479@example.com
CIF011175,cifar100,6,WA,cifar100 sample record 6,2024-01-06,0.5731,user29423@example.com
